pIC50,smiles
7.73,Cc1ccc(NC(=O)Nc2ccc(N(CCCl)CCCl)cc2)cc1Nc1c2ccccc2nc2c(C)cccc12
6.5,Cc1cc(NC(=O)Nc2ccc(N(CCCl)CCCl)cc2)cc(Nc2c3ccccc3nc3ccccc23)c1
7.01333333333,Cc1ccc(Nc2c3ccccc3nc3c(C)cccc23)cc1NC(=O)Nc1ccc(N(CCCl)CCCl)cc1
7.57333333333,Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1NC(=O)Nc1ccc(N(CCCl)CCCl)cc1
6.55666666667,Cc1cccc2c(Nc3cc(CO)cc(NC(=O)Nc4ccc(N(CCCl)CCCl)cc4)c3)c3ccccc3nc12
4.71,O=C1CCCCC1=Cc1ccc([N+](=O)[O-])cc1
5.09,O=C1CCCCC1=Cc1cccc([N+](=O)[O-])c1
4.44,O=C1CCCCC1=Cc1ccccc1[N+](=O)[O-]
5.09,O=C1C(=Cc2ccc(Cl)cc2)CCCC1=Cc1ccc([N+](=O)[O-])cc1
4.73,O=C1C(=Cc2ccc(F)cc2)CCCC1=Cc1ccc([N+](=O)[O-])cc1
5.03,O=C1C(=Cc2ccccc2)CCCC1=Cc1ccc([N+](=O)[O-])cc1
5.34,COc1cc(C=C2CCCC(=Cc3ccc([N+](=O)[O-])cc3)C2=O)cc(OC)c1OC
5.07,Cc1ccc(C=C2CCCC(=Cc3ccc([N+](=O)[O-])cc3)C2=O)cc1
5.76,O=C1C(=Cc2ccc(Cl)cc2)CCCC1=Cc1cccc([N+](=O)[O-])c1
5.3,O=C1C(=Cc2ccc(F)cc2)CCCC1=Cc1cccc([N+](=O)[O-])c1
5.64,O=C1C(=Cc2ccccc2)CCCC1=Cc1cccc([N+](=O)[O-])c1
4.35,COc1cc(C=C2CCCC(=Cc3cccc([N+](=O)[O-])c3)C2=O)cc(OC)c1OC
5.0,Cc1ccc(C=C2CCCC(=Cc3cccc([N+](=O)[O-])c3)C2=O)cc1
5.09,COc1ccc(C=C2CCCC(=Cc3cccc([N+](=O)[O-])c3)C2=O)cc1
4.93,CN(C)c1ccc(C=C2CCCC(=Cc3cccc([N+](=O)[O-])c3)C2=O)cc1
5.76,O=C1C(=Cc2ccc(Cl)cc2)CCCC1=Cc1ccccc1[N+](=O)[O-]
5.82,O=C1C(=Cc2ccc(F)cc2)CCCC1=Cc1ccccc1[N+](=O)[O-]
6.03,O=C1C(=Cc2ccccc2)CCCC1=Cc1ccccc1[N+](=O)[O-]
5.22,Cc1ccc(C=C2CCCC(=Cc3ccccc3[N+](=O)[O-])C2=O)cc1
5.13,COc1ccc(C=C2CCCC(=Cc3ccccc3[N+](=O)[O-])C2=O)cc1
6.4,COc1cc(C=C2CCCC(=Cc3ccccc3[N+](=O)[O-])C2=O)cc(OC)c1OC
5.95,NC(=O)NC(=O)c1csc(NC(=O)CBr)c1
5.41,CC(Br)C(=O)Nc1cc(C(=O)NC(N)=O)cs1
4.78,NC(=O)NC(=O)c1ccc(NC(=O)CCl)o1
5.39,NC(=O)NC(=O)c1ccc(NC(=O)CBr)o1
5.03,CC(Br)C(=O)Nc1ccc(C(=O)NC(N)=O)o1
5.72,COC(=O)c1cc(NC(=O)CI)cc(C(=O)NC(N)=O)c1
4.7,Cc1ccc(NC(=O)CI)cc1C(=O)NC(N)=O
5.61,NC(=O)NC(=O)c1cc(NC(=O)CCl)ccc1Cl
4.8,NC(=O)NC(=O)c1ccc(Cl)c(NC(=O)CCl)c1
5.12,NC(=O)NC(=O)c1cc(NC(=O)CCl)ccc1F
5.47,Cc1ccc(C(=O)NC(N)=O)cc1NC(=O)CCl
5.57,Cc1c(NC(=O)CCl)cccc1C(=O)NC(N)=O
5.8,COc1ccc(NC(=O)CBr)cc1C(=O)NC(N)=O
5.82,NC(=O)NC(=O)c1cc(NC(=O)CBr)cc([N+](=O)[O-])c1
5.89,COC(=O)c1cc(NC(=O)CBr)cc(C(=O)NC(N)=O)c1
5.73,COc1ccc(C(=O)NC(N)=O)cc1NC(=O)CBr
5.94,NC(=O)NC(=O)c1cc(NC(=O)CBr)ccc1Br
6.27,NC(=O)NC(=O)c1cc(NC(=O)CBr)ccc1Cl
5.54,NC(=O)NC(=O)c1ccc(Cl)c(NC(=O)CBr)c1
5.64,NC(=O)NC(=O)c1ccc(F)c(NC(=O)CBr)c1
5.32,Cc1ccc(NC(=O)CBr)cc1C(=O)NC(N)=O
5.37,Cc1ccc(C(=O)NC(N)=O)cc1NC(=O)CBr
5.77,Cc1c(NC(=O)CBr)cccc1C(=O)NC(N)=O
5.8,CC(Br)C(=O)Nc1cc(C(=O)NC(N)=O)cc([N+](=O)[O-])c1
5.57,COC(=O)c1cc(NC(=O)C(C)Br)cc(C(=O)NC(N)=O)c1
5.12,CC(Br)C(=O)Nc1ccc(Br)c(C(=O)NC(N)=O)c1
5.59,CC(Br)C(=O)Nc1ccc(Cl)c(C(=O)NC(N)=O)c1
5.01,CC(Br)C(=O)Nc1cc(C(=O)NC(N)=O)ccc1Cl
6.28,CC(Br)C(=O)Nc1ccc(F)c(C(=O)NC(N)=O)c1
5.5,CC(Br)C(=O)Nc1cc(C(=O)NC(N)=O)ccc1F
5.47,Cc1ccc(C(=O)NC(N)=O)cc1NC(=O)C(C)Br
6.32,Cc1c(NC(=O)C(C)Br)cccc1C(=O)NC(N)=O
5.83,CC(Br)C(=O)Nc1cccc(C(=O)NC(N)=O)c1
5.83,CC(Br)C(=O)Nc1cccc(C(=O)NC(N)=O)c1
6.92,O=C1NC(=O)C2(CSC3=C2C(=O)c2ncccc2C3=O)N1
8.0,O=C1C2=C(C(=O)c3ncccc31)C1(CS2)NC(=O)N(c2ccccc2)C1=O
7.7,Cc1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
8.0,O=C1C2=C(C(=O)c3ncccc31)C1(CS2)NC(=O)N(c2ccc(Cl)cc2)C1=O
7.3,COc1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
9.0,O=C1C2=C(C(=O)c3ncccc31)C1(CS2)NC(=O)N(c2ccc([N+](=O)[O-])cc2)C1=O
8.7,O=C1C2=C(C(=O)c3ncccc31)C1(CS2)NC(=O)N(c2ccncc2)C1=O
9.0,CN(C)c1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
7.7,CCN(CC)c1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
6.22,O=C1C2=C(C(=O)c3ncccc31)C1(CS2)NC(=O)N(c2ccc(N3CCOCC3)cc2)C1=O
8.0,CCc1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
9.0,CCCc1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
6.82,CCCCc1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
6.7,CC(C)(C)c1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
6.6,CCCCCc1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
6.35,O=C1NNC(=O)C2(CSC3=C2C(=O)c2ncccc2C3=O)N1
7.05,O=C1NN(c2ccccc2)C(=O)C2(CSC3=C2C(=O)c2ncccc2C3=O)N1
7.16,Cc1ccc(N2NC(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
7.3,O=C1NN(c2ccc(Cl)cc2)C(=O)C2(CSC3=C2C(=O)c2ncccc2C3=O)N1
7.46,COc1ccc(N2NC(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1
8.7,O=C1NN(c2ccc([N+](=O)[O-])cc2)C(=O)C2(CSC3=C2C(=O)c2ncccc2C3=O)N1
7.96,C1=C(CSC(=NC2CCCCC2)NC2CCCCC2)N2CCN=C2S1
8.96,CC1(C)CN2C(CSC(=NC3CCCCC3)NC3CCCCC3)=CSC2=N1
6.03,CN(C(=NC1CCCCC1)SCC1=CSC2=NCCN12)C1CCCCC1
6.31,C1=C(CSC(=NC2CCCC2)NC2CCCC2)N2CCN=C2S1
8.51,C1=C(CSC(=NC2CCCCCC2)NC2CCCCCC2)N2CCN=C2S1
8.28,C1=C(CSC(=NC2CCCCCCC2)NC2CCCCCCC2)N2CCN=C2S1
8.18,C1=C(CSC(=NC2CCCCC2)NC2CCCCCC2)N2CCN=C2S1
8.1,C1=C(CSC(=NC2CCCCC2)NC2CCCCCCC2)N2CCN=C2S1
6.76,C1=C(CSC(=NC2CCCCC2)NC2CCCC2)N2CCN=C2S1
7.13,CCCCCCNC(=NC1CCCCC1)SCC1=CSC2=NCCN12
6.52,C1=C(CSC(=NC2CCCCC2)NC23CC4CC(CC(C4)C2)C3)N2CCN=C2S1
7.89,C1=C(CSC(=NC2CCCCC2)NC2C3CC4CC(C3)CC2C4)N2CCN=C2S1
6.36,CC(C)(C)C1CCC(NC(=NC2CCCCC2)SCC2=CSC3=NCCN23)CC1
5.28,C1=C(CSC(=NC2CCCCC2)Nc2ccccc2)N2CCN=C2S1
5.65,c1ccc(CNC(=NC2CCCCC2)SCC2CSC3=NCCN32)cc1
5.04,CN=c1scc(CSC(=NC2CCCCC2)NC2CCCCC2)n1C
5.09,c1ccc2c(c1)nc1scc(CSC(=NC3CCCCC3)NC3CCCCC3)n12
7.24,C1=C(CSC(=NC2CCCCC2)NC2CCCCC2)N2CCCN=C2S1
8.68,CC1(C)CN2C(CSC(=NC3CCCCCC3)NC3CCCCCC3)=CSC2=N1
6.15,Nc1ccccc1NC(=O)c1ccc(CNCOC(=O)c2cccnc2)cc1
4.39666666667,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
5.7,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1ncc(-c2cccnc2)cn1
5.85,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)s2)cc1Nc1ncc(-c2cccnc2)cn1
6.12,Cc1ccc(NCc2ccc(C=CC(=O)NO)cc2)cc1Nc1nccc(-c2cccnc2)n1
5.75,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cn1
5.89,Cc1ccc(NC(=O)c2ccc(C=CC(=O)NO)cc2)cc1Nc1nc(-c2cccnc2)cs1
5.7,Cc1ccc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1nccc(-c2cccnc2)n1
7.2325,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(N)=O)[nH]c3ccc(Cl)cc23)c1
7.275,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(N)=O)[nH]c3ccc(Cl)cc23)c1
7.66333333333,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCC(N)=O)[nH]c3ccc(Cl)cc23)c1
7.65333333333,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCS(N)(=O)=O)[nH]c3ccc(Cl)cc23)c1
7.51666666667,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)CS(N)(=O)=O)[nH]c3ccc(Cl)cc23)c1
7.078,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1
5.29,C[n+]1cc2c(c3ccccc31)C(=O)c1[nH]c3ccccc3c1C2=O
5.98,O=C1c2[nH]c3ccccc3c2C(=O)c2cnc3ccccc3c21
6.7,O=C1c2c[n+]([O-])c3ccccc3c2C(=O)c2[nH]c3ccccc3c21
7.08666666667,CCc1c(COC(=O)NC)c(COC(=O)NC)c2n1-c1ccccc1C2
7.14333333333,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(OC)cc2)n2c1Cc1cc(OC)ccc1-2
6.99333333333,COc1ccc(-c2c(CO)c(CO)c3n2-c2ccc(OC)cc2C3)cc1
4.95,CNC(=O)OCc1c(COC(=O)NC)c(-c2cc(OC)c(OC)c(OC)c2)n2c1Cc1ccccc1-2
5.87333333333,COc1cc(-c2c(CO)c(CO)c3n2-c2ccccc2C3)cc(OC)c1OC
6.18,CNC(=O)OCc1c(COC(=O)NC)c(-c2c(OC)cccc2OC)n2c1Cc1ccccc1-2
5.14333333333,COc1cccc(OC)c1-c1c(CO)c(CO)c2n1-c1ccccc1C2
6.39,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(OC)c(OC)c2)n2c1Cc1ccccc1-2
5.89333333333,COc1ccc(-c2c(CO)c(CO)c3n2-c2ccccc2C3)cc1OC
6.63,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccccc2OC)n2c1Cc1ccccc1-2
5.76333333333,COc1ccccc1-c1c(CO)c(CO)c2n1-c1ccccc1C2
7.22333333333,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(OC)cc2)n2c1Cc1ccccc1-2
5.83,COc1ccc(-c2c(CO)c(CO)c3n2-c2ccccc2C3)cc1
6.2,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(F)c(F)c2)n2c1Cc1ccccc1-2
5.18,OCc1c(CO)c(-c2ccc(F)c(F)c2)n2c1Cc1ccccc1-2
5.45333333333,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(Cl)cc2)n2c1Cc1ccccc1-2
5.44666666667,OCc1c(CO)c(-c2ccc(Cl)cc2)n2c1Cc1ccccc1-2
6.64,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(F)cc2)n2c1Cc1ccccc1-2
5.15,OCc1c(CO)c(-c2ccc(F)cc2)n2c1Cc1ccccc1-2
6.15666666667,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccccc2)n2c1Cc1ccccc1-2
6.62,OCc1c(CO)c(-c2ccccc2)n2c1Cc1ccccc1-2
6.64333333333,CCc1c(CO)c(CO)c2n1-c1ccccc1C2
7.01333333333,CNC(=O)OCc1c(COC(=O)NC)c2n(c1C)-c1ccccc1C2
7.55666666667,Cc1c(CO)c(CO)c2n1-c1ccccc1C2
5.41,Nc1nc(Nc2ccccc2)sc1C(=O)c1ccccc1
6.52,COc1ccc(Nc2nc(N)c(C(=O)c3ccccc3)s2)cc1
6.43,Cc1ccc(Nc2nc(N)c(C(=O)c3ccccc3)s2)cc1
5.54,COc1cccc(Nc2nc(N)c(C(=O)c3ccccc3)s2)c1
5.04,COc1ccc(C(=O)c2sc(Nc3ccccc3)nc2N)cc1
5.92,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)cc3)s2)cc1
5.64,COc1cccc(C(=O)c2sc(Nc3ccccc3)nc2N)c1
8.0,COc1ccc(Nc2nc(N)c(C(=O)c3cccc(OC)c3)s2)cc1
6.14,COc1ccccc1C(=O)c1sc(Nc2ccccc2)nc1N
7.77,COc1ccc(Nc2nc(N)c(C(=O)c3ccccc3OC)s2)cc1
5.16,COc1ccc(C(=O)c2sc(Nc3ccccc3)nc2N)cc1OC
8.0,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)c(OC)c3)s2)cc1
8.03,COc1cc(C(=O)c2sc(Nc3ccccc3)nc2N)cc(OC)c1OC
6.4,COc1cc(C(=O)c2sc(Nc3ccc(F)cc3)nc2N)cc(OC)c1OC
6.72,COc1cc(C(=O)c2sc(Nc3ccc(Cl)cc3)nc2N)cc(OC)c1OC
7.39,COc1cc(C(=O)c2sc(Nc3ccc(C)cc3)nc2N)cc(OC)c1OC
5.96,COc1ccc(Nc2nc(N)c(C(=O)c3cc(OC)c(OC)c(OC)c3)s2)cc1
5.89,COc1cccc(Nc2nc(N)c(C(=O)c3cc(OC)c(OC)c(OC)c3)s2)c1
7.72,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(Cl)cc3)s2)cc1
7.41,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(Br)cc3)s2)cc1
7.51,COc1ccc(Nc2nc(N)c(C(=O)c3ccc([N+](=O)[O-])cc3)s2)cc1
5.82,Cc1ccc(Nc2nc(-n3ccnc3C)cs2)cc1
7.77,ClCCN(CCCl)CCOc1cccc(Nc2c3ccccc3nc3c(OCCN(CCCl)CCCl)cccc23)c1
8.22,ClCCN(CCCl)CCCCOc1cccc(Nc2c3ccccc3nc3c(OCCN(CCCl)CCCl)cccc23)c1
7.85,ClCCN(CCCl)CCOc1ccc(Nc2c3ccccc3nc3c(OCCN(CCCl)CCCl)cccc23)cc1
7.68,ClCCN(CCCl)CCCCOc1ccc(Nc2c3ccccc3nc3c(OCCN(CCCl)CCCl)cccc23)cc1
8.89,ClCCN(CCCl)CCCCOc1cccc2c(Nc3ccc(OCCN(CCCl)CCCl)cc3)c3ccccc3nc12
6.41,ClCCN(CCCl)CCCCOc1cccc(Nc2c3ccccc3nc3ccccc23)c1
7.25,ClCCN(CCCl)CCCCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1
5.4,COC(=O)c1ccc2c(c1)nc(-c1ccc(F)c([N+](=O)[O-])c1)n2CCc1ccc(OC)cc1
4.13,COC(=O)c1ccc2c(c1)nc(-c1ccc(F)c(N)c1)n2CCc1ccc(OC)cc1
4.17,COC(=O)c1ccc2c(c1)nc(-c1ccc(C(C)(C)C)cc1)n2CCc1ccc(OC)cc1
4.07,COC(=O)c1ccc2c(c1)nc(-c1c(F)cccc1F)n2CCc1ccc(OC)cc1
4.26,COC(=O)c1ccc2c(c1)nc(-c1ccccc1F)n2CCc1ccc(OC)cc1
4.19,COC(=O)c1ccc2c(c1)nc(-c1ccccc1)n2CCc1ccc(OC)cc1
4.38,COc1ccc(CCn2c(-c3ccc(C(C)(C)C)cc3)nc3cc(C(=O)O)ccc32)cc1
4.07,COc1ccc(CCn2c(-c3c(F)cccc3F)nc3cc(C(=O)O)ccc32)cc1
6.7,O=C1NCc2ccccc2-c2c1[nH]c1ccccc21
6.7,COc1cccc2[nH]c3c(c12)-c1ccccc1CNC3=O
5.85,COc1ccc2[nH]c3c(c2c1)-c1ccccc1CNC3=O
5.59,COc1ccc2c3c([nH]c2c1)C(=O)NCc1ccccc1-3
7.0,CN1Cc2ccccc2-c2c([nH]c3ccccc23)C1=O
7.3,O=C1NCCc2ccccc2-c2c1[nH]c1ccccc21
5.82,CN1CCc2ccccc2-c2c([nH]c3ccccc23)C1=O
4.45,CC(C(O)C(O)CC(F)(F)C(F)(F)C(F)(F)F)C1CCC2C3CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C
4.88,COc1ccc(-n2c(-c3cc(OC)c(OC)c(OC)c3)csc2=N)cc1
5.82,COc1ccc(-c2csc(=N)n2-c2cc(OC)c(OC)c(OC)c2)cc1
4.83,COc1ccc(-n2c(-c3cc(OC)c(OC)c(OC)c3)csc2=O)cc1
4.86,COc1ccc(-n2c(-c3cc(OC)c(OC)c(OC)c3)c(Cl)sc2=O)cc1
5.75,COc1ccc(-c2csc(=O)n2-c2cc(OC)c(OC)c(OC)c2)cc1
5.57,COc1ccc(-n2c(-c3cc(OC)c(OC)c(OC)c3)csc2=O)cc1[N+](=O)[O-]
5.0,COc1ccc(-n2c(-c3cc(OC)c(OC)c(OC)c3)csc2=O)cc1N
4.79,COc1ccc(-n2c(-c3cc(OC)c(OC)c(OC)c3)c(Cl)sc2=O)cc1N
5.09,COc1ccc(-c2csc(=O)n2-c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
5.13,COc1ccc(-c2c(Cl)sc(=O)n2-c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
6.62,COc1ccc(-c2csc(=O)n2-c2cc(OC)c(OC)c(OC)c2)cc1N
6.92,COc1ccc(-c2c(Cl)sc(=O)n2-c2cc(OC)c(OC)c(OC)c2)cc1N
4.775,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
5.05,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(CC)CC
4.72,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(CCC)CCC
5.03,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCCC1
4.95,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCCCC1
5.01,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCCCCC1
4.36,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCCCCCC1
5.08,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCOCC1
5.445,CCCCCCCCCCCCCCCC[N+](C)(C)C
5.68,CCCCCCCCCCCCCCCC[N+](C)(CC)CC
5.71,CCCCCCCCCCCCCCCC[N+](C)(CCC)CCC
6.04,CCCCCCCCCCCCCCCC[N+](C)(CCCC)CCCC
5.87,CCCCCCCCCCCCCCCC[N+]1(C)CCCC1
6.04,CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1
6.0,CCCCCCCCCCCCCCCC[N+]1(C)CCCCCC1
6.0,CCCCCCCCCCCCCCCC[N+]1(C)CCCCCCC1
5.38,CCCCCCCCCCCCCCCC[N+]1(C)CCOCC1
5.1,COc1ccccc1CNCCCCCCCCCCN1C(=O)c2cccc3cccc(c23)C1=O
5.89,COc1ccccc1CNCCCCCCCCCN1C(=O)c2cccc3cccc(c23)C1=O
5.5,COc1ccccc1CNCCCCN1C(=O)c2cccc3cccc(c23)C1=O
5.8,COc1ccccc1CNCCCCCCCCn1c(=O)c2ccc3c(=O)n(CCCCCCCCNCc4ccccc4OC)c(=O)c4ccc(c1=O)c2c34
5.6,COc1ccccc1CNCCCCCCCn1c(=O)c2ccc3c(=O)n(CCCCCCCNCc4ccccc4OC)c(=O)c4ccc(c1=O)c2c34
6.1,COc1ccccc1CNCCCCn1c(=O)c2ccc3c(=O)n(CCCCNCc4ccccc4OC)c(=O)c4ccc(c1=O)c2c34
5.92,COc1ccccc1CNCCCCCCCCN1C(=O)c2cccc3cccc(c23)C1=O
5.85,COc1ccccc1CNCCCCCCCCCn1c(=O)c2ccc3c(=O)n(CCCCCCCCCNCc4ccccc4OC)c(=O)c4ccc(c1=O)c2c34
5.66,COc1ccccc1CNCCCCCCn1c(=O)c2ccc3c(=O)n(CCCCCCNCc4ccccc4OC)c(=O)c4ccc(c1=O)c2c34
5.96,COc1ccccc1CNCCCCCn1c(=O)c2ccc3c(=O)n(CCCCCNCc4ccccc4OC)c(=O)c4ccc(c1=O)c2c34
5.89,COc1ccccc1CNCCn1c(=O)c2ccc3c(=O)n(CCNCc4ccccc4OC)c(=O)c4ccc(c1=O)c2c34
6.16,COc1ccccc1CNCCCCCCCCCCn1c(=O)c2ccc3c(=O)n(CCCCCCCCCCNCc4ccccc4OC)c(=O)c4ccc(c1=O)c2c34
6.4,COc1ccccc1CNCCCn1c(=O)c2ccc3c(=O)n(CCCNCc4ccccc4OC)c(=O)c4ccc(c1=O)c2c34
8.33,CCNC(=O)c1ccc(Oc2cc(Cl)cc(CC(=O)O)c2)c(NS(=O)(=O)c2cc(C)c(Cl)cc2Cl)c1
5.89,CCOC(=O)CNC(=O)C=CC(=O)N1CC(=Cc2ccccc2)C(=O)C(=Cc2ccccc2)C1
5.92,CCOC(=O)C(CC(C)C)NC(=O)C=CC(=O)N1CC(=Cc2ccccc2)C(=O)C(=Cc2ccccc2)C1
6.46,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)C=CC(=O)N1CC(=Cc2ccccc2)C(=O)C(=Cc2ccccc2)C1
6.96,CCOC(=O)CNC(=O)C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1
6.77,CCOC(=O)C(CC(C)C)NC(=O)C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1
6.77,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1
7.08,CCOC(=O)C(C)NC(=O)C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1
6.77,CCOC(=O)C(NC(=O)C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1)C(C)C
6.72,CCOC(=O)C(CCSC)NC(=O)C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1
6.89,CCOC(=O)C(Cc1ccccc1)NC(=O)C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1
6.72,CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1
6.57,OCC1OC(n2cc(F)c3c(-c4cccs4)ncnc32)C(O)C1O
6.55,OCC1OC(n2ccc3c(-c4cc[nH]c4)ncnc32)C(O)C1O
5.8,OCC1OC(n2ccc3c(-c4cccs4)ncnc32)C(O)C1O
6.51,OCC1OC(n2ccc3c(-c4ccco4)ncnc32)C(O)C1O
6.41,OCC1OC(n2ccc3c(-c4nccs4)ncnc32)C(O)C1O
6.39,OCC1OC(n2cc(F)c3c(-c4ccc[nH]4)ncnc32)C(O)C1O
6.35,OCc1ncnc2c1ccn2C1OC(CO)C(O)C1O
6.26,OCC1OC(n2cc(F)c3c(-c4nccs4)ncnc32)C(O)C1O
6.25,OCC1OC(n2cc(F)c3c(-c4ccsc4)ncnc32)C(O)C1O
6.15,OCC1OC(n2ccc3c(-c4c[nH]cn4)ncnc32)C(O)C1O
6.04,OCC1OC(n2ccc3c(-c4ccn[nH]4)ncnc32)C(O)C1O
6.04,OCC1OC(n2cc(Cl)c3c(-c4ccccc4)ncnc32)C(O)C1O
6.03,OCC1OC(n2cc(F)c3c(-c4cc[nH]c4)ncnc32)C(O)C1O
6.0,OCC1OC(n2ccc3c(-c4cn[nH]c4)ncnc32)C(O)C1O
6.0,OCC1OC(n2cc(F)c3c(-c4ccoc4)ncnc32)C(O)C1O
6.0,OCC1OC(n2cc(Cl)c3c(-c4ccsc4)ncnc32)C(O)C1O
5.96,OCC1OC(n2cc(Cl)c3c(-c4ccoc4)ncnc32)C(O)C1O
5.9,CCc1ncnc2c1ccn2C1OC(CO)C(O)C1O
5.85,OCC1OC(n2cc(F)c3c(-c4ccco4)ncnc32)C(O)C1O
5.82,OCC1OC(n2ccc3c(-c4ccccn4)ncnc32)C(O)C1O
5.75,OCC1OC(n2cc(F)c3c(-c4c[nH]cn4)ncnc32)C(O)C1O
5.72,OCC1OC(n2ccc3c(-c4ccoc4)ncnc32)C(O)C1O
5.57,OCC1OC(n2cc(Cl)c3c(-c4cccs4)ncnc32)C(O)C1O
5.51,OCC1OC(n2cc(F)c3c(-c4ccccc4)ncnc32)C(O)C1O
5.42,OCC1OC(n2ccc3c(Cc4ccccc4)ncnc32)C(O)C1O
5.42,OCC1OC(n2cc(Cl)c3c(-c4ccco4)ncnc32)C(O)C1O
5.7,OCC1OC(n2ccc3c(-c4ccccc4)ncnc32)C(O)C1O
5.4,OCC1OC(n2ccc3c(-c4ccsc4)ncnc32)C(O)C1O
5.0,OCC1OC(n2ccc3c(-c4ccc[nH]4)ncnc32)C(O)C1O
4.96,COc1ccc(-c2ncnc3c2ccn3C2OC(CO)C(O)C2O)cc1
